Time,coal,firewood,heavy_fuel_oil,light_fuel_oil,milled_peat,natural_gas,oil_shale,peat_briquette,pellets,shale_oil,sod_peat,wood_chips,wood_waste_industrial
01-Jan-2017,0.00400014104561408,0.000282965530965539,0.000103373449153169,0.00262007978463093,0.0109783374444315,0.0966345288599159,0.774410976254547,0,0.00103386306547342,0.00768355947186068,0.00203454762528269,0.0861548268763125,0.014062800591813
01-Feb-2017,0.00961921247217806,0.000209050937947365,0.000111815900843275,0.00328478605960509,0.0111618122259825,0.100196474942972,0.758961296744139,0,0.00106391995205355,0.00731783686650036,0.0017619348853028,0.0898569151001613,0.0164549439123141
01-Mar-2017,0,0.000366601537451826,9.96846713038651e-05,0.00178993352361261,0.00881515749274428,0.0858787381658749,0.768108208098703,0,0.0011419102272495,0.00671900065233071,0.00159410142607237,0.106715839303368,0.0187708249012887
01-Apr-2017,0,0.000240117591653539,8.10286927878471e-05,0.00235408325700016,0.00856977375788484,0.0724754930807598,0.773885997027006,0,0.000975019616291575,0.00625886182612397,0.00142105306846149,0.113161461984102,0.0205771100979287
01-May-2017,0,0.000213581165223761,4.92675980191608e-05,0.00102431666601396,0.00161163872505365,0.0364943318551736,0.864693815343154,0,0.000463916121978102,0.00398454762885313,0.00069945282441531,0.0749534195695285,0.0158117125025872
01-Jun-2017,0,0,4.86094782134263e-05,0.000508888032490559,0.0055609081850693,0.0256641519356553,0.878836089171992,0,0.000301491622749941,0.00610045928601,0.000163603542345189,0.0665163877373724,0.016299411008102
01-Jul-2017,0,0,9.32987710124896e-05,0.000416153189111028,0.00214761790786911,0.0323154141229296,0.873184269924463,0,0.000313758837839917,0.00765507464249811,0.000142733194459406,0.0743901316733888,0.00934154773642892
01-Aug-2017,0,0.000472867180305795,3.00532167335309e-05,0.000293925319004897,0.00334117758423714,0.0299370034862367,0.882266144043221,0,0.000114381645776871,0.00770116482268439,0.000120689457124861,0.0653212646442942,0.0104013286003803
01-Sep-2017,0,0.000364014727044488,5.91735896544562e-05,0.000921616392369471,0.00458795509080568,0.0320015875714752,0.858962895170186,0,0.000383696078853937,0.0050362023923374,0.000371763228933569,0.0823859267092562,0.0149251690490834
01-Oct-2017,0,0.00266902052403153,3.24323828222688e-06,0.00195856094116051,0.00490617240653257,0.0616523139227211,0.800282519293541,0,0.000827025761967854,0.00784130305194789,0.00112530687084968,0.101497545430136,0.0172369885588299
01-Nov-2017,0,0.00104023034936686,5.03361500849196e-05,0.00168489932229214,0.0114886862701982,0.0737081824587711,0.766252335718274,0,0.0010031230904672,0.0079610471699139,0.00149296927241144,0.117747305210928,0.0175708849872922
01-Dec-2017,0,0.000205359827352537,2.02498652363913e-05,0.0031278401915695,0.0202293551116929,0.0955839982132835,0.735417722372094,0,0.0012930697527815,0.00864921109589384,0.00176581847229277,0.115300146852325,0.0184072282454778
01-Jan-2018,0,0.00033953571738442,4.4348278744456e-05,0.00222853410263932,0.0142258411780731,0.120454404025457,0.763955667492474,0,0.00100335222681798,0.00527075983304819,0.00142884196883164,0.0794960547550591,0.01155266042147
01-Feb-2018,0,0.0006744548825667,4.80033962904403e-06,0.0026687679225964,0.0280516443846404,0.0919192197987462,0.771138021507255,0,0.00131949634081932,0.00800270351306742,0.00155174560851855,0.079599661609969,0.0150694840921915
01-Mar-2018,0,0.000242357910832168,4.13643265379949e-06,0.00169796959066756,0.0100464585594334,0.0798094223235549,0.802061339970646,0,0.00102680252368819,0.0052356278937459,0.00154785927283185,0.0816323955263983,0.0166956299955476
01-Apr-2018,0,0.000143540035854417,2.22071637982896e-05,0.00190610261675297,0.00325217714479507,0.0784747400042591,0.81821116525177,0,0.000756504405234714,0.0038750027715989,0.00105544793912966,0.0756341135318453,0.0166689991349616
01-May-2018,0,4.13627864918902e-05,1.07581781636516e-05,0.00090891440555096,0.000951429726552588,0.0337144176201017,0.868169366851634,0,0.000277518178002654,0.00424840990915345,0.000445474213214288,0.0707963055752498,0.0204360425558845
01-Jun-2018,0,0,3.03284142260515e-05,0.000256232348714128,0.00293447945120424,0.0275897030959736,0.884201403437728,0,0.000202357081099194,0.00472680658203038,0.000145380234362192,0.0618156454732775,0.0180976638813843
01-Jul-2018,0,4.7603197632692e-05,2.78578495463056e-05,0.000231948551612192,0.000212306380746347,0.022646013946277,0.896976595134536,0,0.000162311627539005,0.00296589080281675,0.000167632184210232,0.0620977491686064,0.0144640911564768
01-Aug-2018,0,0,3.146499881775e-05,0.000170218385734558,0.000330588838777174,0.0234866933011501,0.89026659933451,0,0.000108868042042419,0.00314750317549578,0.000159288888180496,0.0622938667231737,0.0200049083121177
01-Sep-2018,0,0,3.24956162847788e-06,0.000759168731094847,0.000171450751592079,0.0299594061851315,0.872845995336443,0,0.000296825629347532,0.00414542211862138,0.000381799240886237,0.0709469838547066,0.0204896985905487
01-Oct-2018,0,6.46484677227979e-05,5.25961462401906e-05,0.00206611885094368,0.00339222824135373,0.0495741690089807,0.828817137606896,0,0.000832118134546299,0.00428111388755757,0.00139345154428796,0.0862378235188263,0.0232885945926452
01-Nov-2018,0,5.30365476830808e-05,3.83797022044183e-05,0.00175661287424465,0.0064695830218096,0.0570786240876505,0.829091693085289,0,0.00106578459935818,0.00511914578203878,0.00154225300848302,0.0779999025779314,0.0197849847133073
01-Dec-2018,0,0.000160870840267089,4.7984327602421e-05,0.00140714902767426,0.0104878448284352,0.0878335477415797,0.775846497451646,0,0.00135053733547665,0.00613443421317253,0.00145675803192989,0.0945636083098171,0.0207107678923989
01-Jan-2019,0,8.73159219384514e-05,3.98392107512759e-05,0.00181219408230676,0.0101150082366137,0.0859005838746857,0.801930058023938,0,0.000943455936199369,0.00497357530007958,0.00171805770510591,0.0781854971814744,0.0142944145269064
01-Feb-2019,0,0.000172303390035769,3.5880311498746e-05,0.00375627589409136,0.0125992796940646,0.0832181752761363,0.770862608743755,0,0.00108557821696455,0.0038117597407735,0.00241921904884082,0.0994673313788371,0.0225715883050022
01-Mar-2019,0,5.19809443357132e-05,5.65377154300776e-05,0.000151865999609056,0.00828935907121177,0.0865839599938141,0.760607546484432,0,0.000954865053975332,0.00378103882999572,0.0017904313091607,0.114888646024788,0.0228437685732482
01-Apr-2019,0,4.49281431942445e-05,0,0.00263598497279684,0.00378723998899681,0.0534281199995175,0.811212582218192,0,0.00081833403675231,0.003387862797741,0.000926900831754219,0.104973498651454,0.0187845483596018
01-May-2019,0,2.5585241171547e-05,1.35048147990571e-05,0.00117073082720715,0.000384540083084263,0.0476249197552527,0.810916985009828,0,0.000475915944411217,0.00546105147695205,0.000651489734821181,0.104443505338486,0.028831771773987
01-Jun-2019,0,0,3.29619105444906e-05,0.000479472806218814,0.00472706595128935,0.0413965518725768,0.800463516617682,0,0.000250904095189406,0.00634797200205479,0.000209775502330907,0.117911805570645,0.028179973671469
01-Jul-2019,0,0,9.52350479309023e-05,0.000314844225622311,0.000346944596255738,0.0394083575950491,0.824324858356744,0,0.000186265065760378,0.00436633150257082,0.00038973521947096,0.117461593305746,0.0131058350848493
01-Aug-2019,0,2.66691397002243e-06,0.000122312929398945,0.000556731519982112,0.000305967525856392,0.0328593433484208,0.82717505063459,0,0.000157422005174935,0.00553912475502887,0.000263595871858467,0.110363937769171,0.0226538467265488
01-Sep-2019,6.68728496183974e-05,4.9419231976059e-06,1.97088603714045e-05,0.00122712169319918,0.00125650113244685,0.0404029676533158,0.819915556309144,0,0.000381307615767658,0.00312411176070082,0.000688964396975758,0.105396317592116,0.0275156282131464
01-Oct-2019,0,1.97370273717677e-05,0.000108624139928193,0.00363271737007964,0.00448761261281106,0.0606515561629861,0.745338763224528,0,0.00106450717271183,0.00417617876840738,0.00219644918894387,0.142863183125979,0.0354606712062535
01-Nov-2019,0,5.6429347930544e-05,4.98680621423537e-05,0.00255747965462743,0.0067618267744099,0.0691588148976601,0.759958397707521,0,0.00113228937118479,0.00598422471088514,0.000611499239622743,0.12402795853572,0.0297012116982962
01-Dec-2019,0,0.000199996662470662,0.000115367972707088,0.00187405461027064,0.0123134637315257,0.107445528385634,0.693714188655653,0,0.00136604863205408,0.00973542427066215,0.000983146858624915,0.146126175402898,0.0261266048175004
01-Jan-2020,0,3.11974058418775e-05,0.000152248618264989,0.00262488981522423,0.014143190492528,0.123840018119516,0.661024784740954,0,0.00184220583760053,0.00460348656714912,0.00106841585725631,0.164495701386954,0.0261738611587112
01-Feb-2020,0,3.09048655671435e-05,2.56774056671455e-05,0.00282962455486205,0.0149915041896034,0.119110714230682,0.662247821911509,0,0.00170045744694216,0.00528578976779707,0.000872073680531187,0.162306242480592,0.0305991894662462
01-Mar-2020,0,2.77020766970154e-05,0,0.00248362309053837,0.00900160844005013,0.10965438337898,0.682269523727571,0,0.00159981848544031,0.00407909545935402,0.00061135373853541,0.16059266049025,0.029680231112584
01-Apr-2020,0,4.66594959432808e-05,1.13928069540809e-05,0.00232263058189479,0.00623710836230642,0.094405729636465,0.693168699224197,0,0.00132009191025147,0.00301254722988022,0.000430503567253648,0.169113182688061,0.0299314544967932
01-May-2020,0,4.17778132341965e-05,1.82868912458047e-05,0.000879969452460847,0.000630973564278958,0.0661116911580251,0.738197901956188,0,0.000835192346450183,0.00359341961957983,0.000225674794702579,0.159624545073019,0.0298405673308157
01-Jun-2020,0,0,0.000140472340447707,0.000868221159373254,0.00378707109655191,0.0413380046640889,0.805164559943654,0,0.000160131783292108,0.00565531068475374,0,0.11722892344025,0.0256573048875882
01-Jul-2020,0,0,3.5027601575775e-05,0.00115028203841402,0,0.046807261999036,0.771468896239147,0,0.00017775200799647,0.00629430316315972,0,0.152138989244226,0.0219274877064446
01-Aug-2020,0,0,5.69039428180489e-05,0.000794295997843312,0,0.0328514577542132,0.825553708746322,0,0.000114303317974066,0.0048762927864509,0,0.105903380643897,0.0298496568104807
01-Sep-2020,0,1.2411364163268e-05,5.71127334436096e-06,0.00181889848870274,0,0.0454411070427649,0.783672087803537,0,0.000473382158791311,0.0053533810885953,3.49495831520596e-05,0.123015144978486,0.0401729262184635
01-Oct-2020,0,0.000119647196648278,1.00809383493896e-05,0.00198852778181977,0.0012841159454159,0.056214873164668,0.750013851259446,0,0.00109987551244833,0.00569915317259092,5.55203918048471e-05,0.147563622018156,0.035950732618653
01-Nov-2020,0,3.44244880449634e-05,2.94188864669968e-05,0.00234499749167402,0.0051788461316056,0.0857477113819991,0.709584090443785,0,0.00125652308616501,0.00865273850546841,9.60138782206463e-05,0.151786330032382,0.0352889056741877
01-Dec-2020,0,0.000465343026221839,8.35960498628894e-06,0.00238135409156062,0.00868893599168162,0.110899185189302,0.673137072322349,0,0.00149537113075631,0.00722569319352187,6.65025292192837e-05,0.146057479487682,0.0495747034327196
01-Jan-2021,0,0.000203461065825129,1.511966660413e-05,0.00251592004514943,0.00417954410771294,0.118110886344814,0.671851459235037,0,0.00209080165801888,0.00731896234472796,0.00193373765866851,0.141789751080209,0.0499903567932343
01-Feb-2021,0,0.00047153665525601,5.40975272297135e-05,0.00279338560646279,0.00289017096568027,0.13868022219204,0.654633715620603,0,0.00203605867409345,0.0101700755894713,0.00215178970249532,0.144116658414583,0.042002289052085
01-Mar-2021,0,0.000282107698150219,9.6711091772742e-05,0.00253647692785256,0.00347462263301918,0.116375151168518,0.645956056130242,0,0.00250089590677497,0.0062969746612537,0.00224593467528056,0.181718938566706,0.0385161305404296
01-Apr-2021,0,8.33490749803069e-05,0,0.00192310626126437,0.000716227186433066,0.0796213932981034,0.699325958575974,0,0.00188851229671995,0.00560393914113276,0.00226184669506924,0.171722498638095,0.0368531688322282
01-May-2021,0,0.000190313890519714,0.000148746768344106,0.00124198997513954,2.15605964448259e-05,0.0558636619341286,0.728465950840064,0,0.00102821986345787,0.00479862027211129,0.00152465437552708,0.13422417676121,0.0724921047230532
01-Jun-2021,0,0,5.26800356599286e-05,0.000561177792805226,0,0.0380754640491591,0.747374781863082,0,0.000710408772760618,0.0046377651294245,0.000630413163054801,0.109464687697009,0.0984926214970452
01-Jul-2021,0,0,1.18365015211671e-05,0.000267395991453928,0,0.0359897956401513,0.778558254048893,0,0.000287815428779623,0.00396001641563763,0.000114080908317816,0.10798628779576,0.0728245172694852
01-Aug-2021,0,0,0.0001159382350478,0.00103193015752936,0,0.0677436913105668,0.646574181557812,0,0.00127097234708926,0.00649992873104093,0.000171910712473288,0.156920826010009,0.119670620938432
01-Sep-2021,0,4.24354171385771e-05,4.30262250043079e-05,0.00114743021836115,0.000149178986097026,0.0397226671672607,0.818557929660595,0,0.00105350033014279,0.00723819908328068,0.000175091048469023,0.101389479705674,0.0304810621579772
01-Oct-2021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Nov-2021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Dec-2021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
