NUTS3,CODE,Cluster
CH012,1961,48CH
CH012,1962,48CH
CH012,1963,48CH
CH012,1964,48CH
CH012,1965,48CH
CH012,1966,48CH
CH012,1967,48CH
CH012,1968,48CH
CH012,1969,48CH
CH012,1971,48CH
CH012,1972,48CH
CH012,1973,48CH
CH012,1974,48CH
CH012,1975,48CH
CH012,1976,48CH
CH012,1977,48CH
CH012,1978,48CH
CH012,1981,48CH
CH012,1982,48CH
CH012,1983,48CH
CH012,1984,48CH
CH012,1985,48CH
CH012,1986,48CH
CH012,1987,48CH
CH012,1988,48CH
CH012,1991,48CH
CH012,1992,48CH
CH012,1993,48CH
CH012,1994,48CH
CH012,1996,48CH
CH012,1997,48CH
CH024,2000,47CH
CH024,2001,47CH
CH024,2002,47CH
CH024,2003,47CH
CH024,2004,47CH
CH024,2006,47CH
CH024,2007,47CH
CH024,2008,47CH
CH024,2009,47CH
CH024,2010,47CH
CH024,2012,47CH
CH024,2013,47CH
CH024,2014,47CH
CH024,2015,47CH
CH024,2016,47CH
CH024,2017,47CH
CH024,2019,47CH
CH024,2022,47CH
CH024,2023,47CH
CH024,2024,47CH
CH024,2025,47CH
CH024,2027,47CH
CH024,2028,47CH
CH024,2034,47CH
CH024,2035,47CH
CH024,2036,47CH
CH024,2037,47CH
CH024,2042,47CH
CH024,2043,47CH
CH024,2046,47CH
CH024,2052,47CH
CH024,2053,47CH
CH024,2054,47CH
CH024,2056,47CH
CH024,2057,47CH
CH024,2058,47CH
CH024,2063,47CH
CH024,2065,47CH
CH024,2067,47CH
CH024,2068,47CH
CH024,2072,47CH
CH024,2073,47CH
CH024,2074,47CH
CH024,2075,47CH
CH024,2087,47CH
CH024,2088,47CH
CH024,2103,47CH
CH024,2105,47CH
CH024,2108,47CH
CH024,2112,47CH
CH024,2113,47CH
CH024,2114,47CH
CH024,2115,47CH
CH024,2116,47CH
CH024,2117,47CH
CH024,2123,47CH
CH024,2124,47CH
CH024,2126,47CH
CH024,2127,47CH
CH024,2149,47CH
CH024,2206,47CH
CH024,2207,47CH
CH024,2208,47CH
CH024,2300,47CH
CH024,2301,47CH
CH024,2302,47CH
CH024,2303,47CH
CH024,2304,47CH
CH024,2305,47CH
CH024,2306,47CH
CH024,2314,47CH
CH024,2316,47CH
CH024,2318,47CH
CH024,2322,47CH
CH024,2325,47CH
CH021,2333,47CH
CH025,2336,47CH
CH025,2338,47CH
CH025,2340,47CH
CH025,2345,47CH
CH025,2350,47CH
CH025,2353,47CH
CH025,2354,47CH
CH025,2360,47CH
CH025,2362,47CH
CH025,2363,47CH
CH025,2364,47CH
CH024,2400,47CH
CH024,2405,47CH
CH024,2406,47CH
CH024,2414,47CH
CH024,2416,47CH
CH021,2500,47CH
CH021,2501,47CH
CH021,2502,47CH
CH021,2503,47CH
CH021,2504,47CH
CH021,2505,47CH
CH021,2510,47CH
CH021,2512,47CH
CH021,2513,47CH
CH021,2514,47CH
CH021,2515,47CH
CH021,2516,47CH
CH021,2517,47CH
CH021,2518,47CH
CH021,2520,47CH
CH024,2523,47CH
CH024,2525,47CH
CH021,2532,47CH
CH021,2533,47CH
CH021,2534,47CH
CH021,2535,47CH
CH021,2536,47CH
CH021,2537,47CH
CH021,2538,47CH
CH023,2540,47CH
CH021,2542,47CH
CH021,2543,47CH
CH023,2544,47CH
CH023,2545,47CH
CH021,2552,47CH
CH021,2553,47CH
CH021,2554,47CH
CH021,2555,47CH
CH021,2556,47CH
CH021,2557,47CH
CH021,2558,47CH
CH021,2560,47CH
CH021,2562,47CH
CH021,2563,47CH
CH021,2564,47CH
CH021,2565,47CH
CH021,2572,47CH
CH021,2575,47CH
CH021,2576,47CH
CH021,2577,47CH
CH021,2603,47CH
CH021,2604,47CH
CH021,2605,47CH
CH021,2606,47CH
CH021,2607,47CH
CH021,2608,47CH
CH021,2610,47CH
CH021,2612,47CH
CH021,2613,47CH
CH021,2615,47CH
CH021,2616,47CH
CH021,2710,47CH
CH021,2712,47CH
CH021,2713,47CH
CH025,2714,47CH
CH021,2715,47CH
CH021,2716,47CH
CH021,2717,47CH
CH025,2718,47CH
CH021,2720,47CH
CH021,2722,47CH
CH021,2723,47CH
CH021,2732,47CH
