NUTS3,CODE,Cluster
EE008,65192,73EE
EE008,65193,73EE
EE008,65194,73EE
EE008,65195,73EE
EE008,65196,73EE
EE008,65197,73EE
EE008,65198,73EE
EE008,65199,73EE
EE008,65201,73EE
EE008,65203,73EE
EE008,65204,73EE
EE008,65205,73EE
EE008,65206,73EE
EE008,65207,73EE
EE008,65208,73EE
EE008,65209,73EE
EE008,65210,73EE
EE008,65212,73EE
EE008,65213,73EE
EE008,65214,73EE
EE008,65215,73EE
EE008,65216,73EE
EE008,65217,73EE
EE008,65218,73EE
EE008,65219,73EE
EE008,65220,73EE
EE008,65221,73EE
EE008,65222,73EE
EE008,65223,73EE
EE008,65224,73EE
EE008,65225,73EE
EE008,65226,73EE
EE008,65227,73EE
EE008,65228,73EE
EE008,65229,73EE
EE008,65230,73EE
EE008,65231,73EE
EE008,65232,73EE
EE008,65233,73EE
EE008,65234,73EE
EE008,65235,73EE
EE008,65236,73EE
EE008,65237,73EE
EE008,65239,73EE
EE008,65240,73EE
EE008,65241,73EE
EE008,65242,73EE
EE008,65243,73EE
EE008,65244,73EE
EE008,65245,73EE
EE008,65246,73EE
EE008,65247,73EE
EE008,65248,73EE
EE008,65249,73EE
EE008,65250,73EE
EE008,65251,73EE
EE008,65252,73EE
EE008,65253,73EE
EE008,65254,73EE
EE008,65255,73EE
EE008,65256,73EE
EE008,65257,73EE
EE008,65258,73EE
EE008,65259,73EE
EE008,65260,73EE
EE008,65301,73EE
EE008,65302,73EE
EE008,65303,73EE
EE008,65304,73EE
EE008,65305,73EE
EE008,65306,73EE
EE008,65307,73EE
EE008,65308,73EE
EE008,65309,73EE
EE008,65310,73EE
EE008,65311,73EE
EE008,65312,73EE
EE008,65313,73EE
EE008,65314,73EE
EE008,65315,73EE
EE008,65316,73EE
EE008,65317,73EE
EE008,65318,73EE
EE008,65319,73EE
EE008,65320,73EE
EE008,65321,73EE
EE008,65322,73EE
EE008,65323,73EE
EE008,65324,73EE
EE008,65325,73EE
EE008,65326,73EE
EE008,65327,73EE
EE008,65328,73EE
EE008,65329,73EE
EE008,65330,73EE
EE008,65331,73EE
EE008,65332,73EE
EE008,65333,73EE
EE008,65334,73EE
EE008,65335,73EE
EE008,65336,73EE
EE008,65337,73EE
EE008,65338,73EE
EE008,65339,73EE
EE008,65340,73EE
EE008,65341,73EE
EE008,65342,73EE
EE008,65343,73EE
EE008,65344,73EE
EE008,65345,73EE
EE008,65346,73EE
EE008,65347,73EE
EE008,65348,73EE
EE008,65349,73EE
