NUTS3,CODE,Cluster
RS228,17526,65RS
RS228,17528,65RS
RS228,17529,65RS
RS228,17530,65RS
RS228,17531,65RS
RS228,17532,65RS
RS228,17533,65RS
RS228,17534,65RS
RS228,17535,65RS
RS228,17537,65RS
RS228,17538,65RS
RS228,17540,65RS
RS228,17541,65RS
RS228,17543,65RS
RS228,17544,65RS
RS228,17545,65RS
RS228,17546,65RS
RS228,17547,65RS
RS228,17561,65RS
RS124,23300,65RS
RS124,23305,65RS
RS124,23311,65RS
RS124,23312,65RS
RS124,23313,65RS
RS124,23314,65RS
RS124,23315,65RS
RS124,23316,65RS
RS124,23320,65RS
RS124,23323,65RS
RS124,23324,65RS
RS124,23325,65RS
RS124,23326,65RS
RS124,23327,65RS
RS124,23328,65RS
RS124,23329,65RS
RS124,23330,65RS
RS124,23331,65RS
RS124,23332,65RS
RS124,23333,65RS
RS124,23334,65RS
RS124,23335,65RS
RS124,24207,65RS
RS124,24352,65RS
RS124,24400,65RS
RS124,24406,65RS
RS124,24407,65RS
RS124,24408,65RS
RS124,24410,65RS
RS124,24416,65RS
RS124,24417,65RS
RS124,24420,65RS
RS124,24425,65RS
RS124,24426,65RS
RS124,24427,65RS
RS124,24430,65RS
RS124,24435,65RS
RS124,24437,65RS
RS214,32000,65RS
RS214,32205,65RS
RS214,32210,65RS
RS214,32212,65RS
RS214,32213,65RS
RS214,32215,65RS
RS214,32222,65RS
RS214,32223,65RS
RS214,32224,65RS
RS214,32225,65RS
RS214,32230,65RS
RS214,32232,65RS
RS214,32233,65RS
RS214,32234,65RS
RS214,32235,65RS
RS214,32240,65RS
RS214,32242,65RS
RS214,32243,65RS
RS214,32250,65RS
RS214,32251,65RS
RS214,32252,65RS
RS214,32254,65RS
RS214,32255,65RS
RS214,32256,65RS
RS214,32257,65RS
RS214,32258,65RS
RS214,32259,65RS
RS214,32300,65RS
RS214,32303,65RS
RS214,32304,65RS
RS214,32305,65RS
RS214,32306,65RS
RS214,32307,65RS
RS214,32308,65RS
RS214,32311,65RS
RS214,32312,65RS
RS214,32313,65RS
RS214,32314,65RS
RS214,32315,65RS
RS222,12000,65RS
RS222,12206,65RS
RS222,12207,65RS
RS222,12208,65RS
RS222,12209,65RS
RS222,12220,65RS
RS222,12221,65RS
RS222,12222,65RS
RS222,12223,65RS
RS222,12224,65RS
RS222,12226,65RS
RS222,12227,65RS
RS222,12229,65RS
RS222,12230,65RS
RS222,12240,65RS
RS222,12242,65RS
RS222,12253,65RS
RS222,12254,65RS
RS222,12255,65RS
RS222,12256,65RS
RS222,12257,65RS
RS222,12258,65RS
RS222,12300,65RS
RS222,12304,65RS
RS222,12305,65RS
RS222,12306,65RS
RS222,12307,65RS
RS222,12308,65RS
RS222,12309,65RS
RS222,12311,65RS
RS222,12312,65RS
RS222,12313,65RS
RS222,12315,65RS
RS222,12316,65RS
RS222,12317,65RS
RS222,12318,65RS
RS222,12320,65RS
RS222,12321,65RS
RS222,12322,65RS
RS222,12370,65RS
RS222,12372,65RS
RS222,12373,65RS
RS222,12374,65RS
RS222,12375,65RS
RS229,18400,65RS
RS229,18403,65RS
RS229,18404,65RS
RS229,18405,65RS
RS229,18406,65RS
RS229,18407,65RS
RS229,18408,65RS
RS229,18409,65RS
RS229,18412,65RS
RS229,18413,65RS
RS229,18414,65RS
RS229,18420,65RS
RS229,18421,65RS
RS229,18423,65RS
RS229,18424,65RS
RS229,18425,65RS
RS229,18426,65RS
RS229,18430,65RS
RS229,18432,65RS
RS229,18433,65RS
RS229,18435,65RS
RS229,18436,65RS
RS229,18437,65RS
RS229,18438,65RS
RS229,18440,65RS
RS229,18445,65RS
RS229,31330,65RS
RS229,31335,65RS
RS229,31337,65RS
RS211,31257,65RS
