NUTS3,CODE,Cluster
BE334,4470,28BE
BE336,4700,28BE
BE336,4701,28BE
BE336,4710,28BE
BE336,4711,28BE
BE336,4720,28BE
BE336,4721,28BE
BE336,4728,28BE
BE336,4730,28BE
BE336,4731,28BE
BE336,4750,28BE
BE336,4760,28BE
BE336,4761,28BE
BE336,4771,28BE
BE336,4780,28BE
BE336,4782,28BE
BE336,4783,28BE
BE336,4784,28BE
BE336,4790,28BE
BE336,4791,28BE
BE341,6630,28BE
BE341,6700,28BE
BE341,6704,28BE
BE341,6706,28BE
BE341,6717,28BE
BE341,6780,28BE
BE341,6781,28BE
BE341,6782,28BE
BE341,6790,28BE
BE341,6791,28BE
BE341,6792,28BE
BE342,6600,28BE
BE342,6637,28BE
BE342,6640,28BE
BE342,6642,28BE
BE342,6660,28BE
BE342,6661,28BE
BE342,6662,28BE
BE342,6663,28BE
BE342,6666,28BE
BE342,6670,28BE
BE342,6671,28BE
BE342,6672,28BE
BE342,6673,28BE
BE342,6674,28BE
BE342,6680,28BE
BE342,6681,28BE
BE342,6686,28BE
BE342,6687,28BE
BE342,6688,28BE
BE342,6690,28BE
BE342,6692,28BE
BE342,6698,28BE
BE343,6900,28BE
BE343,6940,28BE
BE343,6941,28BE
BE343,6950,28BE
BE343,6951,28BE
BE343,6952,28BE
BE343,6953,28BE
BE343,6960,28BE
BE343,6970,28BE
BE343,6971,28BE
BE343,6972,28BE
BE343,6980,28BE
BE343,6982,28BE
BE343,6983,28BE
BE343,6984,28BE
BE343,6986,28BE
BE343,6987,28BE
BE343,6990,28BE
BE343,6997,28BE
BE344,6800,28BE
BE344,6830,28BE
BE344,6831,28BE
BE344,6832,28BE
BE344,6833,28BE
BE344,6834,28BE
BE344,6836,28BE
BE344,6838,28BE
BE344,6840,28BE
BE344,6850,28BE
BE344,6851,28BE
BE344,6852,28BE
BE344,6853,28BE
BE344,6856,28BE
BE344,6860,28BE
BE344,6870,28BE
BE344,6880,28BE
BE344,6887,28BE
BE344,6890,28BE
BE344,6920,28BE
BE344,6921,28BE
BE344,6922,28BE
BE344,6924,28BE
BE344,6927,28BE
BE344,6929,28BE
BE351,5360,28BE
BE351,5361,28BE
BE351,5362,28BE
BE351,5363,28BE
BE351,5364,28BE
BE351,5370,28BE
BE351,5372,28BE
BE351,5374,28BE
BE351,5376,28BE
BE351,5377,28BE
BE351,5500,28BE
BE351,5501,28BE
BE351,5502,28BE
BE351,5503,28BE
BE351,5504,28BE
BE351,5520,28BE
BE351,5521,28BE
BE351,5522,28BE
BE351,5523,28BE
BE351,5524,28BE
BE351,5530,28BE
BE351,5537,28BE
BE351,5540,28BE
BE351,5541,28BE
BE351,5542,28BE
BE351,5543,28BE
BE351,5544,28BE
BE351,5550,28BE
BE351,5555,28BE
BE351,5560,28BE
BE351,5561,28BE
